SUBNO,SEX,AGEGRP,RACEGRP,WEIGHTKG,STATURE,HEADCIRC,BITCOR,BITFRONT,BITSUBN,BITCHIN,NECKCIRC,HEADBR,HEADLTH,MINFRBR,MAXFRBR,BIZYGOBR,BIGONLBR,NROOTBR,NOSEBR,LIPLTH,SUBNASAL,MENSELL,NOSEPRO,INTPUPBR,
381,1,3,1,101.4,"1,818",585,380,329,300,340,"-9,999",151,200,111,118,155,134,14,38,54,57,130,27,68.0,
382,2,3,1,60.1,"1,589",545,320,285,275,300,"-9,999",135,182,95,99,135,104,14,33,52,47,103,24,64.0,
383,1,2,1,111.3,"1,840",576,338,300,285,320,"-9,999",146,202,100,105,136,120,14,35,55,54,130,28,61.5,
384,1,3,3,79.7,"1,644",560,340,295,295,335,"-9,999",151,188,102,106,140,117,12,38,58,52,117,20,63.5,
385,1,3,1,95.0,"1,710",585,360,310,292,335,"-9,999",157,202,105,108,145,120,12,31,54,57,119,25,64.5,
386,1,3,1,104.9,"1,826",621,375,320,315,375,"-9,999",158,212,105,113,155,122,19,35,56,52,131,26,65.0,
387,1,3,1,101.1,"1,874",599,352,298,295,335,"-9,999",146,205,103,111,148,135,20,40,63,53,117,24,67.0,
388,1,3,1,95.9,"1,840",584,361,310,290,329,"-9,999",161,198,105,115,151,133,18,38,55,54,135,24,66.5,
389,1,3,1,86.0,"1,802",570,350,310,295,355,"-9,999",154,201,115,118,145,121,18,44,63,58,118,27,64.5,
390,1,3,1,88.5,"1,748",605,365,315,305,350,"-9,999",165,206,109,120,145,126,18,37,57,52,124,26,66.5,
391,1,3,1,94.3,"1,850",585,342,295,280,325,"-9,999",150,203,95,103,141,125,19,32,55,52,133,21,61.0,
392,1,2,1,78.8,"1,704",560,340,285,280,317,"-9,999",147,195,100,105,140,123,19,38,43,48,122,22,59.5,
393,1,3,4,101.2,"1,738",595,360,315,280,335,"-9,999",155,208,107,112,148,124,22,40,50,52,132,23,67.5,
394,1,3,1,87.0,"1,726",600,360,300,295,330,"-9,999",154,202,104,110,140,137,19,37,49,52,117,23,67.0,
395,1,3,1,105.0,"1,782",588,341,290,284,343,"-9,999",156,198,104,108,146,145,18,39,54,53,125,24,64.5,
396,1,3,1,68.7,"1,578",542,335,281,277,320,"-9,999",150,185,103,110,145,126,18,35,51,48,118,22,66.5,
397,1,3,1,111.9,"1,913",595,360,300,305,350,"-9,999",159,198,105,114,146,142,19,39,50,51,126,24,60.0,
398,1,3,1,79.2,"1,702",560,320,280,280,320,"-9,999",142,192,95,105,142,128,19,34,53,46,117,17,67.0,
399,1,3,1,102.1,"1,773",595,355,310,305,347,"-9,999",153,205,105,115,148,147,20,38,56,52,126,25,64.5,
400,1,2,1,99.1,"1,729",572,340,310,300,335,"-9,999",150,191,100,103,142,106,13,33,51,54,126,25,60.0,
402,1,3,4,112.4,"1,787",595,370,335,315,360,"-9,999",172,201,119,123,152,120,15,43,58,63,138,24,75.0,
403,2,2,1,80.2,"1,616",565,355,300,270,300,"-9,999",150,192,99,101,128,107,14,30,42,53,113,20,60.0,
404,1,3,1,104.6,"1,669",570,345,305,292,340,"-9,999",155,195,108,111,150,124,14,40,59,50,113,18,68.5,
405,1,2,1,93.2,"1,729",597,340,290,287,330,"-9,999",150,205,102,111,141,120,18,37,51,48,129,24,63.0,
406,1,3,1,80.3,"1,708",575,340,307,304,335,"-9,999",152,195,110,115,151,111,13,41,61,53,116,23,66.5,
407,1,3,1,91.1,"1,797",584,351,295,285,325,"-9,999",154,195,105,111,157,122,17,38,55,48,109,21,65.0,
408,2,2,1,52.8,"1,513",551,325,267,260,274,"-9,999",143,188,93,100,128,99,16,31,48,48,103,20,59.0,
409,1,3,1,127.9,"1,736",578,365,305,295,325,"-9,999",160,188,106,112,155,145,18,36,53,46,117,21,68.5,
410,1,3,1,82.4,"1,804",568,360,310,295,335,"-9,999",146,196,105,108,150,118,14,35,51,49,126,25,65.0,
411,1,3,1,87.4,"1,755",565,345,318,300,335,"-9,999",146,197,105,111,152,125,10,37,53,57,116,23,64.0,
412,1,2,2,80.1,"1,767",567,335,305,285,322,"-9,999",146,196,100,105,131,107,11,38,55,47,108,18,61.5,
413,1,3,2,115.4,"1,808",590,380,330,315,370,"-9,999",161,202,106,112,144,127,11,49,62,62,140,21,63.5,
414,2,3,2,89.1,"1,515",560,335,290,275,295,"-9,999",148,201,95,105,131,106,14,39,53,50,112,20,67.5,
415,1,3,1,94.8,"1,808",570,350,310,290,335,"-9,999",147,200,100,106,145,112,13,37,51,62,135,23,58.5,
416,2,1,1,79.7,"1,654",555,345,298,285,315,"-9,999",145,185,95,98,130,106,13,32,48,47,107,22,59.0,
417,1,3,1,99.1,"1,866",570,355,310,285,325,"-9,999",141,200,100,105,137,114,12,37,49,52,116,22,58.5,
418,1,1,1,76.3,"1,735",545,335,305,285,315,"-9,999",136,189,101,106,136,116,16,33,49,53,122,25,62.5,
419,2,1,1,93.6,"1,678",575,345,305,290,325,"-9,999",151,196,105,107,143,112,15,33,49,45,107,25,61.5,
420,1,3,1,90.7,"1,754",597,330,307,289,323,"-9,999",155,211,111,114,147,117,19,40,47,54,127,26,63.5,
421,1,3,1,92.2,"1,842",578,350,280,268,320,"-9,999",153,200,100,104,143,126,17,36,50,51,123,24,64.5,
422,1,3,1,86.0,"1,768",588,345,310,295,328,"-9,999",152,197,115,121,151,121,20,38,50,48,121,25,64.0,
423,1,2,1,95.6,"1,833",590,350,310,290,323,"-9,999",155,201,110,120,153,130,20,38,52,54,130,25,64.5,
424,1,3,1,81.5,"1,669",572,345,295,296,325,"-9,999",161,192,108,116,152,130,19,41,51,57,123,22,67.5,
425,1,2,1,66.0,"1,706",567,335,290,283,315,"-9,999",155,193,109,113,144,120,18,36,52,51,120,22,65.0,
426,1,3,1,112.9,"1,707",585,345,295,280,337,"-9,999",161,196,103,110,155,146,15,38,47,53,125,28,63.0,
427,1,3,1,84.3,"1,730",566,345,290,276,310,"-9,999",146,200,100,107,141,121,18,33,48,48,129,26,62.0,
428,1,3,1,71.8,"1,662",545,320,275,268,315,"-9,999",150,186,93,106,136,102,15,29,44,52,122,24,62.5,
429,2,2,1,48.8,"1,510",540,320,280,265,290,"-9,999",142,185,98,103,134,100,18,29,50,46,112,21,56.0,
430,2,2,2,76.8,"1,694",552,320,275,270,312,"-9,999",143,193,101,109,133,111,21,38,49,45,112,16,62.0,
431,1,2,1,74.7,"1,831",592,365,300,285,325,"-9,999",151,196,95,97,140,112,14,34,51,52,121,27,58.5,
432,1,3,1,65.7,"1,690",568,345,290,275,315,"-9,999",146,190,95,101,134,110,14,36,54,55,121,30,57.0,
433,2,3,1,103.6,"1,604",546,320,270,285,315,"-9,999",141,188,96,99,131,110,13,32,49,50,104,23,56.0,
434,1,3,1,73.8,"1,753",552,345,295,270,295,"-9,999",145,189,105,107,136,111,13,31,44,62,127,19,62.0,
435,1,3,1,81.7,"1,770",545,355,315,292,335,"-9,999",144,190,110,114,130,115,12,38,50,62,137,28,67.5,
436,1,3,1,80.4,"1,766",543,355,290,275,310,"-9,999",154,187,100,107,141,116,14,37,50,60,127,27,69.0,
437,1,3,1,85.8,"1,755",583,370,315,285,320,"-9,999",158,192,107,109,148,117,12,35,46,55,117,23,65.5,
438,1,2,1,71.6,"1,642",550,350,295,270,300,"-9,999",149,188,100,103,132,116,10,27,47,55,120,27,59.5,
439,2,2,1,82.2,"1,626",544,335,300,285,305,"-9,999",148,186,103,108,140,109,15,31,49,52,113,25,66.0,
440,2,2,2,82.0,"1,624",561,335,295,285,325,"-9,999",146,194,97,102,135,120,14,40,53,47,118,19,68.0,
441,1,3,1,75.4,"1,648",565,340,305,280,311,"-9,999",158,191,107,116,140,118,16,35,61,58,130,21,68.0,
442,1,3,2,100.7,"1,772",596,340,305,300,345,"-9,999",148,202,106,115,144,115,14,44,51,50,121,20,67.5,
443,1,3,1,71.8,"1,737",572,325,285,275,310,"-9,999",147,192,100,105,130,111,12,36,49,55,123,24,65.0,
